Source,File,NodeSID,QuestSID,NodeType,ConditionType,EventType,TargetQuestGuid,TargetLairPlaceholder,FactionWarPlaceholder,Faction,PresetName,Activate,ForceDespawn,ConnectionCount,TargetResolvedIn,TargetLevelName,AllOtherFields
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_6,DLC01_FactionWars_CNPP,ToggleLairActivity,,,E27C26DE4204AE6FC15D9ABA8531890C,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_FactionWars_CNPP_ToggleLairActivity_Freedom_POI_7,DLC01_FactionWars_CNPP,ToggleLairActivity,,,4FA09809466E067BEC9A97898163DAF3,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_BSZone_Off,DLC01_IronForest_L,ToggleLairActivity,,,3049236943A763AFA02795A3BCCB5E7E,,,,,false,true,4,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_BanditsWall_On,DLC01_IronForest_L,ToggleLairActivity,,,DAA1947D4B1BE16EC68495AC7FF1BA53,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_Boars330_Off,DLC01_IronForest_L,ToggleLairActivity,,,0721D8C34A92C43DB9F303BE6FE6DB9C,,,,,false,true,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_Bolshak_Off,DLC01_IronForest_L,ToggleLairActivity,,,322530014F1439B375A4BAA926A040A0,,,,,false,true,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_Bolshak_On,DLC01_IronForest_L,ToggleLairActivity,,,322530014F1439B375A4BAA926A040A0,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_Bolshak_On2,DLC01_IronForest_L,ToggleLairActivity,,,322530014F1439B375A4BAA926A040A0,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_FreedomPS_On,DLC01_IronForest_L,ToggleLairActivity,,,FBCC5D7246B6395941162EB20385CD8F,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_HubDuty_On,DLC01_IronForest_L,ToggleLairActivity,,,2B4A982F4785E845CFE9D3BAD4491A3E,,,,,false,false,2,,,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_MSOPNeutral,DLC01_IronForest_L,ToggleLairActivity,,,AB10BC844FC6FCA452255883B079C373,,,,,false,false,0,,,NodePrototypeVersion=1;Launchers=
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_MSOPSuperb,DLC01_IronForest_L,ToggleLairActivity,,,A743ED6841F3038B198C289CDD6B8FD5,,,,,false,false,0,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1;Launchers=
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_MSOP_SubCamp,DLC01_IronForest_L,ToggleLairActivity,,,A68AE165480442238F6710957CD35BBA,,,,,false,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_SnorkEastLake_Off,DLC01_IronForest_L,ToggleLairActivity,,,B324F89C430082E32F55A49BC51E4DA2,,,,,false,true,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_UnderMono_On,DLC01_IronForest_L,ToggleLairActivity,,,0C12AB294973BFE778BEE681C061C8FF,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_ZombieWest_Off,DLC01_IronForest_L,ToggleLairActivity,,,B3E5E0494F7FD04894685696013D9AF1,,,,,false,true,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_IronForest_L_ToggleLairActivity_ZombieWest_On,DLC01_IronForest_L,ToggleLairActivity,,,B3E5E0494F7FD04894685696013D9AF1,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity,DLC01_MQ02,ToggleLairActivity,,,322530014F1439B375A4BAA926A040A0,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity_1,DLC01_MQ02,ToggleLairActivity,,,A080D8E246F5C75130D82A8B9AAFA9A9,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity_2,DLC01_MQ02,ToggleLairActivity,,,322530014F1439B375A4BAA926A040A0,,,,,true,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity_3,DLC01_MQ02,ToggleLairActivity,,,A080D8E246F5C75130D82A8B9AAFA9A9,,,,,true,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity_4,DLC01_MQ02,ToggleLairActivity,,,8ECF2E4742CDB5BD3A5151BB7A69F4BC,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ02_ToggleLairActivity_5,DLC01_MQ02,ToggleLairActivity,,,8ECF2E4742CDB5BD3A5151BB7A69F4BC,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ03_P_ToggleLairActivity_ZombieLairOff,DLC01_MQ03_P,ToggleLairActivity,,,194B93904EF92CED49C12D80CD3AD5F9,,,,,false,true,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ03_P_ToggleLairActivity_ZombieLairOn,DLC01_MQ03_P,ToggleLairActivity,,,194B93904EF92CED49C12D80CD3AD5F9,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ06_P_ToggleLairActivity_Duty_TachenkoMemorial_Active,DLC01_MQ06_P,ToggleLairActivity,,,7CEEF0FB4E698997D47FFCA2687C3C5D,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ06_ToggleLairActivity_Duty_TachenkoMemorial,DLC01_MQ06,ToggleLairActivity,,,7CEEF0FB4E698997D47FFCA2687C3C5D,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ07_ToggleLairActivity,DLC01_MQ07,ToggleLairActivity,,,8D1CB10142CAA244CA75DEA653BA534C,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ07_ToggleLairActivity_1,DLC01_MQ07,ToggleLairActivity,,,8D1CB10142CAA244CA75DEA653BA534C,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ07_ToggleLairActivity_Snorks_Activate,DLC01_MQ07,ToggleLairActivity,,,A26A8218491E75B2C804928DE80854FE,,,,,true,false,2,,,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ07_ToggleLairActivity_Snorks_Despawn,DLC01_MQ07,ToggleLairActivity,,,A26A8218491E75B2C804928DE80854FE,,,,,false,true,1,,,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_C02_ToggleLairActivity_DisableMercLair,DLC01_MQ08_C02,ToggleLairActivity,,,7F398FD14232840B50B6489C045EF33C,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7F398FD14232840B50B6489C045EF33C.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_C02_ToggleLairActivity_EnableMercLair,DLC01_MQ08_C02,ToggleLairActivity,,,7F398FD14232840B50B6489C045EF33C,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7F398FD14232840B50B6489C045EF33C.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_C03_ToggleLairActivity_ForceDespawn_Alife,DLC01_MQ08_C03,ToggleLairActivity,,,0082C8294AEBA4D0BD7BB8AB30548F7D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0082C8294AEBA4D0BD7BB8AB30548F7D.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity,DLC01_MQ08,ToggleLairActivity,,,7F398FD14232840B50B6489C045EF33C,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7F398FD14232840B50B6489C045EF33C.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_Despawn,DLC01_MQ08,ToggleLairActivity,,,FA7EA30B405D2255383200800856CD1F,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FA7EA30B405D2255383200800856CD1F.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_ForceDespawn_Alife,DLC01_MQ08,ToggleLairActivity,,,0082C8294AEBA4D0BD7BB8AB30548F7D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0082C8294AEBA4D0BD7BB8AB30548F7D.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_Neutrals,DLC01_MQ08,ToggleLairActivity,,,FA7EA30B405D2255383200800856CD1F,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FA7EA30B405D2255383200800856CD1F.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_PseudodogLair,DLC01_MQ08,ToggleLairActivity,,,FA7EA30B405D2255383200800856CD1F,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FA7EA30B405D2255383200800856CD1F.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_PseudodogLair_1,DLC01_MQ08,ToggleLairActivity,,,FA7EA30B405D2255383200800856CD1F,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FA7EA30B405D2255383200800856CD1F.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ08_ToggleLairActivity_Spawn_Alife_1,DLC01_MQ08,ToggleLairActivity,,,0082C8294AEBA4D0BD7BB8AB30548F7D,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0082C8294AEBA4D0BD7BB8AB30548F7D.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity,DLC01_MQ09,ToggleLairActivity,,,CB58606D44997ADDE6E19F9EF76833FC,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB58606D44997ADDE6E19F9EF76833FC.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_1,DLC01_MQ09,ToggleLairActivity,,,2A2EED1A469E97F18C6D2D853907D3A4,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2A2EED1A469E97F18C6D2D853907D3A4.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_2,DLC01_MQ09,ToggleLairActivity,,,CB940C134B4D34714B6921ACD4954648,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB940C134B4D34714B6921ACD4954648.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_3,DLC01_MQ09,ToggleLairActivity,,,CB58606D44997ADDE6E19F9EF76833FC,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB58606D44997ADDE6E19F9EF76833FC.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_4,DLC01_MQ09,ToggleLairActivity,,,53058FDB49365D62210A6B881F0636B0,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/53058FDB49365D62210A6B881F0636B0.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_5,DLC01_MQ09,ToggleLairActivity,,,04E35ED84E9D132C0001AB94529C5414,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/04E35ED84E9D132C0001AB94529C5414.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_6,DLC01_MQ09,ToggleLairActivity,,,199A4EE94A63054B23292885B4FFD88D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/199A4EE94A63054B23292885B4FFD88D.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_7,DLC01_MQ09,ToggleLairActivity,,,6820F8C143FA8A1DBD0D0084F27E7799,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6820F8C143FA8A1DBD0D0084F27E7799.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ09_ToggleLairActivity_8,DLC01_MQ09,ToggleLairActivity,,,34682CFA49A888D1309F66BD32AEA3F6,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/34682CFA49A888D1309F66BD32AEA3F6.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ10_B01_C04_ProtectLairNPCSquadItem_DeadBody_NarSequence,DLC01_MQ10_B01_C04,ProtectLairNPCSquadItem,,,52D76179463367452A7D07B596CE5916,,,,,,,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP/DLC01_MQ10_B01_Level,NodePrototypeVersion=2
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ10_B01_C04_ProtectLairNPCSquadItem_DeadBody_NarSequence_1,DLC01_MQ10_B01_C04,ProtectLairNPCSquadItem,,,2DD0B0564CDADC015B4743BEA9188D7D,,,,,,,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP/DLC01_MQ10_B01_Level,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ10_B02_ToggleLairActivity_Underground_Activate,DLC01_MQ10_B02,ToggleLairActivity,,,E5EB85BF4628A82AABD49F8E6CC310A9,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E5EB85BF4628A82AABD49F8E6CC310A9.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ10_B02_ToggleLairActivity_Underground_Despawn,DLC01_MQ10_B02,ToggleLairActivity,,,E5EB85BF4628A82AABD49F8E6CC310A9,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E5EB85BF4628A82AABD49F8E6CC310A9.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ11_B01_ToggleLairActivity_ReactorRoom_Polter,DLC01_MQ11_B01,ToggleLairActivity,,,6228CF5044FF60C22452939C57B2F1B2,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_MQ11_B01_ToggleLairActivity_ReactorRoom_Polter_Duty,DLC01_MQ11_B01,ToggleLairActivity,,,6228CF5044FF60C22452939C57B2F1B2,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity,DLC01_Rostok_Hub,ToggleLairActivity,,,CB58606D44997ADDE6E19F9EF76833FC,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB58606D44997ADDE6E19F9EF76833FC.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_1,DLC01_Rostok_Hub,ToggleLairActivity,,,2A2EED1A469E97F18C6D2D853907D3A4,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2A2EED1A469E97F18C6D2D853907D3A4.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_2,DLC01_Rostok_Hub,ToggleLairActivity,,,CB940C134B4D34714B6921ACD4954648,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB940C134B4D34714B6921ACD4954648.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_3,DLC01_Rostok_Hub,ToggleLairActivity,,,CB58606D44997ADDE6E19F9EF76833FC,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CB58606D44997ADDE6E19F9EF76833FC.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_4,DLC01_Rostok_Hub,ToggleLairActivity,,,53058FDB49365D62210A6B881F0636B0,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/53058FDB49365D62210A6B881F0636B0.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_5,DLC01_Rostok_Hub,ToggleLairActivity,,,04E35ED84E9D132C0001AB94529C5414,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/04E35ED84E9D132C0001AB94529C5414.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_6,DLC01_Rostok_Hub,ToggleLairActivity,,,199A4EE94A63054B23292885B4FFD88D,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/199A4EE94A63054B23292885B4FFD88D.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_Rostok_Hub_ToggleLairActivity_7,DLC01_Rostok_Hub,ToggleLairActivity,,,6820F8C143FA8A1DBD0D0084F27E7799,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6820F8C143FA8A1DBD0D0084F27E7799.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity,DLC01_SQ01_P,ToggleLairActivity,,,A743ED6841F3038B198C289CDD6B8FD5,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_1,DLC01_SQ01_P,ToggleLairActivity,,,BDA016D949E3258284283F936E9F92D3,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/BDA016D949E3258284283F936E9F92D3.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_2,DLC01_SQ01_P,ToggleLairActivity,,,AB10BC844FC6FCA452255883B079C373,,,,,false,true,1,,,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_CentaralEasr_Flesh,DLC01_SQ01_P,ToggleLairActivity,,,190D573C44B43003FF42769EFBC0BBDE,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_CentaralEasr_Flesh_1,DLC01_SQ01_P,ToggleLairActivity,,,190D573C44B43003FF42769EFBC0BBDE,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_SouthEast_Boar,DLC01_SQ01_P,ToggleLairActivity,,,BB80AF034C7B651471F1B38A8BC06206,,,,,false,true,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_SouthEast_Boar_1,DLC01_SQ01_P,ToggleLairActivity,,,BB80AF034C7B651471F1B38A8BC06206,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_WestCheckpoint,DLC01_SQ01_P,ToggleLairActivity,,,A743ED6841F3038B198C289CDD6B8FD5,,,,,true,false,1,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ01_P_ToggleLairActivity_WestCheckpoint_1,DLC01_SQ01_P,ToggleLairActivity,,,A743ED6841F3038B198C289CDD6B8FD5,,,,,true,false,2,DLCGameData/DLC1/SpawnActorPrototypes.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ04_P_ToggleLairActivity_MilitaryOnTeritiry,DLC01_SQ04_P,ToggleLairActivity,,,20E27F6B4B6D08C5CF871FAC105B71B0,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/20E27F6B4B6D08C5CF871FAC105B71B0.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ04_P_ToggleLairActivity_WildTerritory1_Activate,DLC01_SQ04_P,ToggleLairActivity,,,12D3DEE040AE59619EDEC994F4559095,,,,,true,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/12D3DEE040AE59619EDEC994F4559095.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ04_P_ToggleLairActivity_WildTerritory1_Deactivate,DLC01_SQ04_P,ToggleLairActivity,,,12D3DEE040AE59619EDEC994F4559095,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/12D3DEE040AE59619EDEC994F4559095.cfg,WorldMap_WP,NodePrototypeVersion=1
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,DLC01_SQ04_P_ToggleLairActivity_WildTerritory2_Activate,DLC01_SQ04_P,ToggleLairActivity,,,09D3CC394214DCD41E8648A3E9A5E542,,,,,true,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/09D3CC394214DCD41E8648A3E9A5E542.cfg,WorldMap_WP,NodePrototypeVersion=1
